id,name,team,position,price,start_prob,goal_share,assist_share,saves_p90,yellow_p90,ownership,pen_taker,avg_points,total_points
578,Martin Expérience,Haiti,DEF,3.5,0.9,0.0105,0.0227,0.0,0.15,0.001,0,0,0
580,Wilguens Paugain,Haiti,DEF,3.5,0.12,0.0105,0.0227,0.0,0.15,0.0,0,0,0
581,Duke Lacroix,Haiti,DEF,3.5,0.9,0.0105,0.0227,0.0,0.15,0.004,0,0,0
583,Duckens Nazon,Haiti,FWD,6.0,0.9,0.0785,0.0455,0.0,0.15,0.002,0,0,0
582,Wilson Isidor,Haiti,FWD,5.0,0.9,0.0785,0.0455,0.0,0.15,0.016,0,0,0
584,Frantzdy Pierrot,Haiti,FWD,4.7,0.45,0.0785,0.0455,0.0,0.15,0.0,0,0,0
585,Derrick Etienne,Haiti,FWD,4.4,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
1540,Lenny Joseph,Haiti,FWD,4.2,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
588,Yassin Fortuné,Haiti,FWD,4.2,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
589,Josué Casimir,Haiti,FWD,4.2,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
586,Louicius Deedson,Haiti,FWD,4.2,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
590,Ruben Providence,Haiti,FWD,4.0,0.45,0.0785,0.0455,0.0,0.15,0.001,0,0,0
591,Johny Placide,Haiti,GK,3.9,0.9,0.0,0.0,3.0,0.08,0.001,0,0,0
592,Alexandre Pierre,Haiti,GK,3.6,0.45,0.0,0.0,3.0,0.08,0.0,0,0,0
593,Josué Duverger,Haiti,GK,3.5,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
573,Danley Jean Jacques,Haiti,MID,4.7,0.45,0.0349,0.0682,0.0,0.15,0.0,0,0,0
572,Carl Sainté,Haiti,MID,4.7,0.45,0.0349,0.0682,0.0,0.15,0.0,0,0,0
571,Jean-Ricner Bellegarde,Haiti,MID,4.7,0.9,0.0349,0.0682,0.0,0.15,0.001,0,0,0
1539,Dominique Simon,Haiti,MID,4.3,0.9,0.0349,0.0682,0.0,0.15,0.001,0,0,0
570,Leverton Pierre,Haiti,MID,4.2,0.9,0.0349,0.0682,0.0,0.15,0.0,0,0,0
569,Woodensky Pierre,Haiti,MID,4.2,0.9,0.0349,0.0682,0.0,0.15,0.0,0,0,0
2012,Achraf Hakimi,Morocco,DEF,6.0,0.9,0.0124,0.0222,0.0,0.15,0.213,0,0,0
2016,Issa Diop,Morocco,DEF,4.5,0.45,0.0124,0.0222,0.0,0.15,0.002,0,0,0
2014,Noussair Mazraoui,Morocco,DEF,4.4,0.9,0.0124,0.0222,0.0,0.15,0.01,0,0,0
2011,Nayef Aguerd,Morocco,DEF,4.3,0.9,0.0124,0.0222,0.0,0.15,0.002,0,0,0
2017,Zakaria El Ouahdi,Morocco,DEF,4.1,0.12,0.0124,0.0222,0.0,0.15,0.0,0,0,0
773,Anass Salah-Eddine,Morocco,DEF,3.9,0.12,0.0124,0.0222,0.0,0.15,0.0,0,0,0
2013,Chadi Riad,Morocco,DEF,3.9,0.12,0.0124,0.0222,0.0,0.15,0.001,0,0,0
1668,Youssef Belammari,Morocco,DEF,3.6,0.45,0.0124,0.0222,0.0,0.15,0.001,0,0,0
2015,Redouane Halhal,Morocco,DEF,3.5,0.9,0.0124,0.0222,0.0,0.15,0.026,0,0,0
777,Ayoub El Kaabi,Morocco,FWD,5.9,0.9,0.093,0.0444,0.0,0.15,0.003,0,0,0
2023,Soufiane Rahimi,Morocco,FWD,5.6,0.45,0.093,0.0444,0.0,0.15,0.001,0,0,0
2024,Abde Ezzalzouli,Morocco,FWD,5.3,0.45,0.093,0.0444,0.0,0.15,0.002,0,0,0
2025,Chemsdine Talbi,Morocco,FWD,4.4,0.12,0.093,0.0444,0.0,0.15,0.001,0,0,0
1676,Ayoube Amaimouni-Echghouyab,Morocco,FWD,4.3,0.12,0.093,0.0444,0.0,0.15,0.0,0,0,0
782,Gessime Yassine,Morocco,FWD,4.0,0.9,0.093,0.0444,0.0,0.15,0.002,0,0,0
2010,Yassine Bounou,Morocco,GK,4.7,0.9,0.0,0.0,3.0,0.08,0.03,0,0,0
1665,Munir El Kajoui,Morocco,GK,4.0,0.45,0.0,0.0,3.0,0.08,0.002,0,0,0
2009,Ahmed Tagnaouti,Morocco,GK,3.5,0.45,0.0,0.0,3.0,0.08,0.022,0,0,0
792,Ismael Saibari,Morocco,MID,6.8,0.9,0.0413,0.0667,0.0,0.15,0.005,0,0,0
2020,Brahim Díaz,Morocco,MID,6.4,0.9,0.0413,0.0667,0.0,0.15,0.015,0,0,0
2021,Azzedine Ounahi,Morocco,MID,6.2,0.45,0.0413,0.0667,0.0,0.15,0.001,0,0,0
2022,Bilal El Khannouss,Morocco,MID,6.2,0.12,0.0413,0.0667,0.0,0.15,0.001,0,0,0
2018,Sofyan Amrabat,Morocco,MID,5.9,0.9,0.0413,0.0667,0.0,0.15,0.001,0,0,0
2019,Neil El Aynaoui,Morocco,MID,5.6,0.45,0.0413,0.0667,0.0,0.15,0.001,0,0,0
1674,Ayyoub Bouaddi,Morocco,MID,5.5,0.9,0.0413,0.0667,0.0,0.15,0.001,0,0,0
765,Samir El Mourabet,Morocco,MID,4.7,0.12,0.0413,0.0667,0.0,0.15,0.0,0,0,0
1009,Andy Robertson,Scotland,DEF,5.0,0.9,0.0128,0.0233,0.0,0.15,0.048,0,0,0
1577,Aaron Hickey,Scotland,DEF,4.3,0.45,0.0128,0.0233,0.0,0.15,0.002,0,0,0
1010,Kieran Tierney,Scotland,DEF,4.3,0.9,0.0128,0.0233,0.0,0.15,0.01,0,0,0
1011,Nathan Patterson,Scotland,DEF,4.0,0.9,0.0128,0.0233,0.0,0.15,0.004,0,0,0
1012,Jack Hendry,Scotland,DEF,3.9,0.12,0.0128,0.0233,0.0,0.15,0.001,0,0,0
1013,John Souttar,Scotland,DEF,3.8,0.12,0.0128,0.0233,0.0,0.15,0.001,0,0,0
1014,Scott McKenna,Scotland,DEF,3.8,0.45,0.0128,0.0233,0.0,0.15,0.002,0,0,0
1015,Anthony Ralston,Scotland,DEF,3.8,0.12,0.0128,0.0233,0.0,0.15,0.0,0,0,0
1016,Dominic Hyam,Scotland,DEF,3.6,0.12,0.0128,0.0233,0.0,0.15,0.0,0,0,0
1018,Grant Hanley,Scotland,DEF,3.5,0.9,0.0128,0.0233,0.0,0.15,0.004,0,0,0
1580,Lawrence Shankland,Scotland,FWD,5.5,0.9,0.0957,0.0465,0.0,0.15,0.006,0,0,0
1019,Ché Adams,Scotland,FWD,5.4,0.45,0.0957,0.0465,0.0,0.15,0.002,0,0,0
1579,Ross Stewart,Scotland,FWD,5.4,0.12,0.0957,0.0465,0.0,0.15,0.0,0,0,0
1021,George Hirst,Scotland,FWD,4.6,0.45,0.0957,0.0465,0.0,0.15,0.001,0,0,0
1022,Lyndon Dykes,Scotland,FWD,4.6,0.12,0.0957,0.0465,0.0,0.15,0.001,0,0,0
1023,Findlay Curtis,Scotland,FWD,4.0,0.9,0.0957,0.0465,0.0,0.15,0.004,0,0,0
1024,Liam Kelly,Scotland,GK,3.7,0.45,0.0,0.0,3.0,0.08,0.003,0,0,0
1025,Angus Gunn,Scotland,GK,3.6,0.45,0.0,0.0,3.0,0.08,0.013,0,0,0
1576,Craig Gordon,Scotland,GK,3.5,0.9,0.0,0.0,3.0,0.08,0.029,0,0,0
1027,Scott McTominay,Scotland,MID,6.5,0.9,0.0426,0.0698,0.0,0.15,0.108,0,0,0
1003,John McGinn,Scotland,MID,6.0,0.9,0.0426,0.0698,0.0,0.15,0.023,0,0,0
1007,Ryan Christie,Scotland,MID,5.6,0.9,0.0426,0.0698,0.0,0.15,0.001,0,0,0
1578,Ben Gannon-Doak,Scotland,MID,4.9,0.9,0.0426,0.0698,0.0,0.15,0.002,0,0,0
1008,Kenny McLean,Scotland,MID,4.8,0.45,0.0426,0.0698,0.0,0.15,0.001,0,0,0
1028,Lewis Ferguson,Scotland,MID,4.8,0.45,0.0426,0.0698,0.0,0.15,0.001,0,0,0
2060,Tyler Fletcher,Scotland,MID,4.7,0.12,0.0426,0.0698,0.0,0.15,0.0,0,0,0
72,Jacob Italiano,Australia,DEF,4.2,0.45,0.0143,0.0222,0.0,0.15,0.001,0,0,0
2002,Harry Souttar,Australia,DEF,4.1,0.12,0.0143,0.0222,0.0,0.15,0.001,0,0,0
58,Jordan Bos,Australia,DEF,4.0,0.9,0.0143,0.0222,0.0,0.15,0.005,0,0,0
60,Alessandro Circati,Australia,DEF,3.9,0.9,0.0143,0.0222,0.0,0.15,0.001,0,0,0
62,Milos Degenek,Australia,DEF,3.8,0.12,0.0143,0.0222,0.0,0.15,0.0,0,0,0
63,Aziz Behich,Australia,DEF,3.8,0.12,0.0143,0.0222,0.0,0.15,0.0,0,0,0
61,Cameron Burgess,Australia,DEF,3.8,0.45,0.0143,0.0222,0.0,0.15,0.001,0,0,0
64,Jason Geria,Australia,DEF,3.7,0.12,0.0143,0.0222,0.0,0.15,0.0,0,0,0
67,Lucas Herrington,Australia,DEF,3.5,0.9,0.0143,0.0222,0.0,0.15,0.003,0,0,0
66,Kai Trewin,Australia,DEF,3.5,0.9,0.0143,0.0222,0.0,0.15,0.005,0,0,0
68,Nestory Irankunda,Australia,FWD,5.1,0.9,0.1071,0.0444,0.0,0.15,0.003,0,0,0
2006,Mohamed Touré,Australia,FWD,5.0,0.9,0.1071,0.0444,0.0,0.15,0.012,0,0,0
70,Nishan Velupillay,Australia,FWD,4.4,0.45,0.1071,0.0444,0.0,0.15,0.0,0,0,0
2007,Tete Yengi,Australia,FWD,4.3,0.45,0.1071,0.0444,0.0,0.15,0.0,0,0,0
74,Mathew Ryan,Australia,GK,4.1,0.45,0.0,0.0,3.0,0.08,0.008,0,0,0
75,Paul Izzo,Australia,GK,3.6,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
76,Patrick Beach,Australia,GK,3.5,0.9,0.0,0.0,3.0,0.08,0.009,0,0,0
2050,Cristian Volpato,Australia,MID,6.0,0.9,0.0476,0.0667,0.0,0.15,0.001,0,0,0
83,Ajdin Hrustic,Australia,MID,5.7,0.12,0.0476,0.0667,0.0,0.15,0.0,0,0,0
2004,Jackson Irvine,Australia,MID,5.6,0.9,0.0476,0.0667,0.0,0.15,0.001,0,0,0
82,Awer Mabil,Australia,MID,5.6,0.45,0.0476,0.0667,0.0,0.15,0.0,0,0,0
81,Aiden O'Neill,Australia,MID,5.4,0.9,0.0476,0.0667,0.0,0.15,0.001,0,0,0
80,Connor Metcalfe,Australia,MID,5.3,0.45,0.0476,0.0667,0.0,0.15,0.0,0,0,0
2003,Cameron Devlin,Australia,MID,4.7,0.12,0.0476,0.0667,0.0,0.15,0.0,0,0,0
2005,Mathew Leckie,Australia,MID,4.7,0.12,0.0476,0.0667,0.0,0.15,0.0,0,0,0
77,Paul Okon,Australia,MID,4.7,0.9,0.0476,0.0667,0.0,0.15,0.0,0,0,0
893,Gustavo Gómez,Paraguay,DEF,4.6,0.9,0.0112,0.0208,0.0,0.15,0.003,0,0,0
894,Júnior Alonso,Paraguay,DEF,4.1,0.9,0.0112,0.0208,0.0,0.15,0.001,0,0,0
895,Omar Alderete,Paraguay,DEF,4.1,0.9,0.0112,0.0208,0.0,0.15,0.004,0,0,0
896,Fabián Balbuena,Paraguay,DEF,4.0,0.9,0.0112,0.0208,0.0,0.15,0.004,0,0,0
899,Juan José Cáceres,Paraguay,DEF,3.8,0.45,0.0112,0.0208,0.0,0.15,0.001,0,0,0
898,Gustavo Velázquez,Paraguay,DEF,3.8,0.45,0.0112,0.0208,0.0,0.15,0.0,0,0,0
900,José Canale,Paraguay,DEF,3.6,0.12,0.0112,0.0208,0.0,0.15,0.0,0,0,0
902,Antonio Sanabria,Paraguay,FWD,6.5,0.9,0.0838,0.0417,0.0,0.15,0.001,0,0,0
1688,Isidro Pitta,Paraguay,FWD,5.9,0.12,0.0838,0.0417,0.0,0.15,0.0,0,0,0
903,Ramón Sosa,Paraguay,FWD,5.3,0.12,0.0838,0.0417,0.0,0.15,0.0,0,0,0
904,Álex Arce,Paraguay,FWD,4.9,0.9,0.0838,0.0417,0.0,0.15,0.001,0,0,0
905,Gabriel Ávalos,Paraguay,FWD,4.9,0.45,0.0838,0.0417,0.0,0.15,0.001,0,0,0
906,Gustavo Caballero,Paraguay,FWD,4.2,0.12,0.0838,0.0417,0.0,0.15,0.0,0,0,0
907,Alexandro Maidana,Paraguay,FWD,4.0,0.45,0.0838,0.0417,0.0,0.15,0.001,0,0,0
908,Roberto Fernández,Paraguay,GK,4.0,0.45,0.0,0.0,3.0,0.08,0.003,0,0,0
909,Gastón Olveira,Paraguay,GK,3.8,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
910,Orlando Gill,Paraguay,GK,3.5,0.9,0.0,0.0,3.0,0.08,0.004,0,0,0
913,Diego Gómez,Paraguay,MID,6.8,0.9,0.0372,0.0625,0.0,0.15,0.002,0,0,0
912,Julio Enciso,Paraguay,MID,6.6,0.9,0.0372,0.0625,0.0,0.15,0.003,0,0,0
901,Miguel Almirón,Paraguay,MID,6.0,0.9,0.0372,0.0625,0.0,0.15,0.004,0,0,0
892,Braian Ojeda,Paraguay,MID,5.6,0.12,0.0372,0.0625,0.0,0.15,0.0,0,0,0
911,Damián Bobadilla,Paraguay,MID,5.5,0.12,0.0372,0.0625,0.0,0.15,0.0,0,0,0
890,Matías Galarza,Paraguay,MID,4.8,0.45,0.0372,0.0625,0.0,0.15,0.0,0,0,0
1616,Andrés Cubas,Paraguay,MID,4.7,0.12,0.0372,0.0625,0.0,0.15,0.0,0,0,0
889,Alejandro Romero,Paraguay,MID,4.7,0.9,0.0372,0.0625,0.0,0.15,0.001,0,0,0
888,Maurício Magalhães Prado,Paraguay,MID,4.6,0.45,0.0372,0.0625,0.0,0.15,0.0,0,0,0
1193,Kaan Ayhan,Türkiye,DEF,4.5,0.12,0.0135,0.0227,0.0,0.15,0.001,0,0,0
1586,Çaglar Söyüncü,Türkiye,DEF,4.4,0.45,0.0135,0.0227,0.0,0.15,0.002,0,0,0
1195,Ferdi Kadioglu,Türkiye,DEF,4.3,0.9,0.0135,0.0227,0.0,0.15,0.017,0,0,0
1194,Zeki Çelik,Türkiye,DEF,4.3,0.12,0.0135,0.0227,0.0,0.15,0.001,0,0,0
1196,Samet Akaydin,Türkiye,DEF,4.1,0.12,0.0135,0.0227,0.0,0.15,0.0,0,0,0
1197,Mert Müldür,Türkiye,DEF,4.1,0.12,0.0135,0.0227,0.0,0.15,0.0,0,0,0
1198,Ozan Kabak,Türkiye,DEF,4.0,0.9,0.0135,0.0227,0.0,0.15,0.004,0,0,0
1199,Eren Elmali,Türkiye,DEF,4.0,0.45,0.0135,0.0227,0.0,0.15,0.003,0,0,0
1200,Abdülkerim Bardakci,Türkiye,DEF,4.0,0.9,0.0135,0.0227,0.0,0.15,0.004,0,0,0
1201,Merih Demiral,Türkiye,DEF,4.0,0.9,0.0135,0.0227,0.0,0.15,0.007,0,0,0
1205,Kerem Aktürkoglu,Türkiye,FWD,6.2,0.45,0.1011,0.0455,0.0,0.15,0.003,0,0,0
1206,Baris Alper Yilmaz,Türkiye,FWD,6.1,0.9,0.1011,0.0455,0.0,0.15,0.005,0,0,0
1208,Oguz Aydin,Türkiye,FWD,5.0,0.9,0.1011,0.0455,0.0,0.15,0.012,0,0,0
1209,Yunus Akgün,Türkiye,FWD,4.9,0.45,0.1011,0.0455,0.0,0.15,0.001,0,0,0
1210,Deniz Gül,Türkiye,FWD,4.4,0.12,0.1011,0.0455,0.0,0.15,0.001,0,0,0
1211,Ugurcan Çakir,Türkiye,GK,4.2,0.9,0.0,0.0,3.0,0.08,0.012,0,0,0
1213,Mert Günok,Türkiye,GK,4.0,0.45,0.0,0.0,3.0,0.08,0.002,0,0,0
1212,Altay Bayindir,Türkiye,GK,4.0,0.45,0.0,0.0,3.0,0.08,0.008,0,0,0
1216,Hakan Çalhanoglu,Türkiye,MID,7.1,0.9,0.0449,0.0682,0.0,0.15,0.032,0,0,0
1215,Arda Güler,Türkiye,MID,7.0,0.9,0.0449,0.0682,0.0,0.15,0.086,0,0,0
1204,Kenan Yildiz,Türkiye,MID,7.0,0.9,0.0449,0.0682,0.0,0.15,0.039,0,0,0
1192,Orkun Kökçü,Türkiye,MID,6.0,0.9,0.0449,0.0682,0.0,0.15,0.004,0,0,0
1191,Irfan Can Kahveci,Türkiye,MID,5.9,0.12,0.0449,0.0682,0.0,0.15,0.0,0,0,0
1589,Can Uzun,Türkiye,MID,5.3,0.12,0.0449,0.0682,0.0,0.15,0.001,0,0,0
1189,Salih Özcan,Türkiye,MID,4.7,0.45,0.0449,0.0682,0.0,0.15,0.001,0,0,0
1188,Ismail Yüksek,Türkiye,MID,4.6,0.45,0.0449,0.0682,0.0,0.15,0.001,0,0,0
1258,Antonee Robinson,USA,DEF,5.0,0.9,0.0138,0.0213,0.0,0.15,0.028,0,0,0
2031,Sergiño Dest,USA,DEF,4.3,0.9,0.0138,0.0213,0.0,0.15,0.015,0,0,0
1259,Chris Richards,USA,DEF,4.1,0.9,0.0138,0.0213,0.0,0.15,0.007,0,0,0
1260,Joe Scally,USA,DEF,4.1,0.12,0.0138,0.0213,0.0,0.15,0.0,0,0,0
2032,Miles Robinson,USA,DEF,4.0,0.45,0.0138,0.0213,0.0,0.15,0.004,0,0,0
1264,Alexander Freeman,USA,DEF,4.0,0.9,0.0138,0.0213,0.0,0.15,0.004,0,0,0
1261,Tim Ream,USA,DEF,3.9,0.45,0.0138,0.0213,0.0,0.15,0.002,0,0,0
1262,Mark McKenzie,USA,DEF,3.9,0.12,0.0138,0.0213,0.0,0.15,0.001,0,0,0
1263,Auston Trusty,USA,DEF,3.9,0.12,0.0138,0.0213,0.0,0.15,0.001,0,0,0
1267,Folarin Balogun,USA,FWD,6.0,0.9,0.1037,0.0426,0.0,0.15,0.01,0,0,0
1266,Ricardo Pepi,USA,FWD,5.9,0.9,0.1037,0.0426,0.0,0.15,0.002,0,0,0
2034,Haji Wright,USA,FWD,5.3,0.45,0.1037,0.0426,0.0,0.15,0.001,0,0,0
1269,Max Arfsten,USA,FWD,4.4,0.45,0.1037,0.0426,0.0,0.15,0.0,0,0,0
1271,Matt Freese,USA,GK,4.2,0.45,0.0,0.0,3.0,0.08,0.005,0,0,0
1270,Matt Turner,USA,GK,4.0,0.9,0.0,0.0,3.0,0.08,0.011,0,0,0
1273,Chris Brady,USA,GK,3.5,0.45,0.0,0.0,3.0,0.08,0.007,0,0,0
1274,Christian Pulisic,USA,MID,7.0,0.9,0.0461,0.0638,0.0,0.15,0.052,0,0,0
1254,Malik Tillman,USA,MID,6.1,0.9,0.0461,0.0638,0.0,0.15,0.003,0,0,0
1255,Weston McKennie,USA,MID,6.1,0.9,0.0461,0.0638,0.0,0.15,0.005,0,0,0
1265,Timothy Weah,USA,MID,5.8,0.45,0.0461,0.0638,0.0,0.15,0.003,0,0,0
1253,Brenden Aaronson,USA,MID,5.7,0.9,0.0461,0.0638,0.0,0.15,0.004,0,0,0
2035,Álex Zendejas,USA,MID,5.5,0.12,0.0461,0.0638,0.0,0.15,0.001,0,0,0
1256,Giovanni Reyna,USA,MID,5.5,0.12,0.0461,0.0638,0.0,0.15,0.002,0,0,0
2033,Tyler Adams,USA,MID,5.3,0.45,0.0461,0.0638,0.0,0.15,0.003,0,0,0
1250,Sebastian Berhalter,USA,MID,4.7,0.12,0.0461,0.0638,0.0,0.15,0.0,0,0,0
1249,Cristian Roldan,USA,MID,4.7,0.12,0.0461,0.0638,0.0,0.15,0.0,0,0,0
360,Livano Comenencia,Curaçao,DEF,4.5,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
352,Leandro Bacuna,Curaçao,DEF,4.0,0.9,0.0128,0.0263,0.0,0.15,0.003,0,0,0
353,Riechedly Bazoer,Curaçao,DEF,3.8,0.9,0.0128,0.0263,0.0,0.15,0.0,0,0,0
1559,Deveron Fonville,Curaçao,DEF,3.7,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
1558,Armando Obispo,Curaçao,DEF,3.7,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
354,Joshua Brenet,Curaçao,DEF,3.7,0.9,0.0128,0.0263,0.0,0.15,0.0,0,0,0
355,Shurandy Sambo,Curaçao,DEF,3.6,0.45,0.0128,0.0263,0.0,0.15,0.0,0,0,0
356,Sherel Floranus,Curaçao,DEF,3.6,0.45,0.0128,0.0263,0.0,0.15,0.0,0,0,0
357,Roshon van Eijma,Curaçao,DEF,3.5,0.9,0.0128,0.0263,0.0,0.15,0.001,0,0,0
358,Ar'Jany Martha,Curaçao,DEF,3.5,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
359,Juriën Gaari,Curaçao,DEF,3.5,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
361,Tyrese Noslin,Curaçao,DEF,3.5,0.12,0.0128,0.0263,0.0,0.15,0.0,0,0,0
363,Sontje Hansen,Curaçao,FWD,4.4,0.12,0.0964,0.0526,0.0,0.15,0.0,0,0,0
362,Brandley Kuwas,Curaçao,FWD,4.4,0.45,0.0964,0.0526,0.0,0.15,0.0,0,0,0
364,Kenji Gorré,Curaçao,FWD,4.2,0.12,0.0964,0.0526,0.0,0.15,0.0,0,0,0
365,Jearl Margaritha,Curaçao,FWD,4.2,0.12,0.0964,0.0526,0.0,0.15,0.0,0,0,0
1560,Jürgen Locadia,Curaçao,FWD,4.1,0.45,0.0964,0.0526,0.0,0.15,0.001,0,0,0
366,Gervane Kastaneer,Curaçao,FWD,4.0,0.9,0.0964,0.0526,0.0,0.15,0.004,0,0,0
367,Jeremy Antonisse,Curaçao,FWD,4.0,0.9,0.0964,0.0526,0.0,0.15,0.001,0,0,0
368,Eloy Room,Curaçao,GK,3.9,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
369,Trevor Doornbusch,Curaçao,GK,3.6,0.45,0.0,0.0,3.0,0.08,0.0,0,0,0
370,Tyrick Bodak,Curaçao,GK,3.5,0.9,0.0,0.0,3.0,0.08,0.002,0,0,0
372,Juninho Bacuna,Curaçao,MID,5.1,0.9,0.0428,0.0789,0.0,0.15,0.0,0,0,0
351,Godfried Roemeratoe,Curaçao,MID,4.7,0.9,0.0428,0.0789,0.0,0.15,0.0,0,0,0
371,Kevin Felida,Curaçao,MID,4.5,0.9,0.0428,0.0789,0.0,0.15,0.0,0,0,0
350,Tahith Chong,Curaçao,MID,4.2,0.9,0.0428,0.0789,0.0,0.15,0.005,0,0,0
299,Evan Ndicka,Côte d'Ivoire,DEF,4.4,0.9,0.0105,0.0227,0.0,0.15,0.003,0,0,0
300,Wilfried Singo,Côte d'Ivoire,DEF,4.4,0.45,0.0105,0.0227,0.0,0.15,0.001,0,0,0
301,Ousmane Diomande,Côte d'Ivoire,DEF,4.3,0.9,0.0105,0.0227,0.0,0.15,0.004,0,0,0
302,Odilon Kossounou,Côte d'Ivoire,DEF,4.3,0.12,0.0105,0.0227,0.0,0.15,0.0,0,0,0
2051,Christopher Opéri,Côte d'Ivoire,DEF,4.0,0.45,0.0105,0.0227,0.0,0.15,0.001,0,0,0
305,Ghislain Konan,Côte d'Ivoire,DEF,4.0,0.9,0.0105,0.0227,0.0,0.15,0.004,0,0,0
303,Guéla Doué,Côte d'Ivoire,DEF,3.9,0.9,0.0105,0.0227,0.0,0.15,0.003,0,0,0
304,Emmanuel Agbadou,Côte d'Ivoire,DEF,3.9,0.12,0.0105,0.0227,0.0,0.15,0.0,0,0,0
310,Amad Diallo,Côte d'Ivoire,FWD,5.9,0.9,0.0785,0.0455,0.0,0.15,0.004,0,0,0
307,Yan Diomande,Côte d'Ivoire,FWD,5.9,0.9,0.0785,0.0455,0.0,0.15,0.01,0,0,0
308,Nicolas Pépé,Côte d'Ivoire,FWD,5.9,0.45,0.0785,0.0455,0.0,0.15,0.001,0,0,0
309,Elye Wahi,Côte d'Ivoire,FWD,5.9,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
311,Simon Adingra,Côte d'Ivoire,FWD,5.6,0.45,0.0785,0.0455,0.0,0.15,0.001,0,0,0
1533,Oumar Diakité,Côte d'Ivoire,FWD,5.3,0.12,0.0785,0.0455,0.0,0.15,0.0,0,0,0
312,Evann Guessand,Côte d'Ivoire,FWD,5.3,0.12,0.0785,0.0455,0.0,0.15,0.001,0,0,0
1534,Ange-Yoan Bonny,Côte d'Ivoire,FWD,4.9,0.12,0.0785,0.0455,0.0,0.15,0.001,0,0,0
314,Bazoumana Touré,Côte d'Ivoire,FWD,4.5,0.12,0.0785,0.0455,0.0,0.15,0.001,0,0,0
317,Yahia Fofana,Côte d'Ivoire,GK,4.2,0.45,0.0,0.0,3.0,0.08,0.002,0,0,0
316,Alban Lafont,Côte d'Ivoire,GK,4.1,0.9,0.0,0.0,3.0,0.08,0.002,0,0,0
318,Mohamed Koné,Côte d'Ivoire,GK,3.7,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
323,Seko Fofana,Côte d'Ivoire,MID,6.8,0.9,0.0349,0.0682,0.0,0.15,0.001,0,0,0
322,Franck Kessie,Côte d'Ivoire,MID,5.9,0.9,0.0349,0.0682,0.0,0.15,0.001,0,0,0
321,Ibrahim Sangaré,Côte d'Ivoire,MID,5.8,0.9,0.0349,0.0682,0.0,0.15,0.001,0,0,0
320,Jean Michaël Seri,Côte d'Ivoire,MID,5.5,0.45,0.0349,0.0682,0.0,0.15,0.0,0,0,0
319,Parfait Guiagon,Côte d'Ivoire,MID,4.9,0.45,0.0349,0.0682,0.0,0.15,0.0,0,0,0
298,Christ Inao Oulaï,Côte d'Ivoire,MID,4.6,0.9,0.0349,0.0682,0.0,0.15,0.0,0,0,0
400,Pervis Estupiñán,Ecuador,DEF,4.8,0.9,0.012,0.0213,0.0,0.15,0.024,0,0,0
2052,Piero Hincapié,Ecuador,DEF,4.7,0.9,0.012,0.0213,0.0,0.15,0.023,0,0,0
2053,Willian Pacho,Ecuador,DEF,4.4,0.9,0.012,0.0213,0.0,0.15,0.031,0,0,0
403,Ángelo Preciado,Ecuador,DEF,4.3,0.45,0.012,0.0213,0.0,0.15,0.001,0,0,0
404,Joel Ordóñez,Ecuador,DEF,3.9,0.9,0.012,0.0213,0.0,0.15,0.007,0,0,0
405,Félix Torres,Ecuador,DEF,3.9,0.12,0.012,0.0213,0.0,0.15,0.001,0,0,0
407,Jackson Porozo,Ecuador,DEF,3.8,0.12,0.012,0.0213,0.0,0.15,0.0,0,0,0
411,Yaimar Medina,Ecuador,DEF,3.5,0.45,0.012,0.0213,0.0,0.15,0.005,0,0,0
412,Enner Valencia,Ecuador,FWD,5.9,0.9,0.0904,0.0426,0.0,0.15,0.007,0,0,0
413,Gonzalo Plata,Ecuador,FWD,5.6,0.45,0.0904,0.0426,0.0,0.15,0.001,0,0,0
417,Jordy Caicedo,Ecuador,FWD,4.9,0.12,0.0904,0.0426,0.0,0.15,0.001,0,0,0
416,Alan Minda,Ecuador,FWD,4.9,0.12,0.0904,0.0426,0.0,0.15,0.001,0,0,0
415,Kevin Rodríguez,Ecuador,FWD,4.9,0.9,0.0904,0.0426,0.0,0.15,0.002,0,0,0
421,Jeremy Arévalo,Ecuador,FWD,4.0,0.45,0.0904,0.0426,0.0,0.15,0.002,0,0,0
423,Hernán Galíndez,Ecuador,GK,4.2,0.9,0.0,0.0,3.0,0.08,0.022,0,0,0
424,Moisés Ramírez,Ecuador,GK,3.9,0.45,0.0,0.0,3.0,0.08,0.001,0,0,0
